id_cliente,zona,pais,tipo_de_producto,canal_de_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades,precio_unitario,coste_unitario,importe_venta_total,importe_coste_total
C2810,Europa,Iceland,Verduras,Offline,Alta,44675,281028401,44695,1404,154.06,90.93,216300.24,127665.72000000002
C8802,Centroamerica y Caribe,Haiti,Material de oficina,Offline,Baja,43941,880257499,43952,6610,651.21,524.96,4304498.100000001,3469985.6
C8461,Europa,Switzerland,Alimento infantil,Online,Media,44762,846193444,44806,6299,255.28,159.42,1608008.72,1004186.58
C2882,Europa,Italy,Carnicos,Offline,Alta,44487,288260066,44510,1414,421.89,364.69,596552.46,515671.66
C7361,Europa,Romania,Cereales,Online,Media,44785,736193692,44805,4928,205.7,117.11,1013689.6,577118.08
C1900,Europa,Georgia,Cereales,Offline,Critica,44864,190043151,44908,6846,205.7,117.11,1408222.2,801735.0599999999
C7701,Norteamerica,United States of America,Carnicos,Offline,Media,44078,770169770,44092,9205,421.89,364.69,3883497.4499999997,3356971.45
C1672,Australia y Oceania,Kiribati,Material de oficina,Offline,Critica,44537,167247378,44579,1071,651.21,524.96,697445.91,562232.16
C1922,Europa,Bosnia and Herzegovina,Snacks,Online,Critica,44324,192262303,44324,3543,152.58,97.44,540590.9400000001,345229.92
C9265,Africa,Mauritius,Cuidado personal,Offline,Media,44278,926513373,44278,4751,81.73,56.67,388299.23000000004,269239.17
C2716,Norteamerica,Greenland,Carnicos,Online,Media,44339,271611917,44356,4857,421.89,364.69,2049119.73,1771299.33
C6994,Africa,Zimbabwe,Material de oficina,Online,Critica,44074,699481761,44088,1052,651.21,524.96,685072.92,552257.92
C7023,Europa,Belgium,Ropa,Offline,Media,44239,702359235,44256,2560,109.28,35.84,279756.8,91750.40000000001
C6427,Europa,Luxembourg,Verduras,Online,Media,44174,642793166,44215,5637,154.06,90.93,868436.22,512572.41000000003
C5036,Africa,Sudan,Material de oficina,Online,Baja,44405,503644883,44417,8568,651.21,524.96,5579567.28,4497857.28
C3380,Africa,Cote d'Ivoire,Cuidado personal,Online,Alta,44043,338088214,44092,6670,81.73,56.67,545139.1,377988.9
C7196,Africa,Rwanda,Cereales,Offline,Media,44432,719609487,44460,7293,205.7,117.11,1500170.0999999999,854083.23
C4920,Norteamerica,Mexico,Verduras,Online,Media,44453,492007529,44473,4816,154.06,90.93,741952.96,437918.88
C8193,Australia y Oceania,Tuvalu,Verduras,Offline,Critica,44177,819393670,44181,5651,154.06,90.93,870593.06,513845.43000000005
C2361,Africa,Guinea-Bissau,Frutas,Offline,Critica,44347,236191737,44348,3239,9.33,6.92,30219.87,22413.88
C4971,Europa,Greece,Cereales,Online,Critica,44804,497138059,44846,3054,205.7,117.11,628207.7999999999,357653.94
C7272,Centroamerica y Caribe,Haiti,Bebida,Online,Baja,43974,727281463,44023,7601,47.45,31.79,360667.45,241635.78999999998
C5719,Africa,Yemen,Carnicos,Online,Media,44603,571983277,44606,1417,421.89,364.69,597818.13,516765.73
C6469,Europa,Russia,Cuidado personal,Offline,Baja,43843,646917331,43874,6069,81.73,56.67,496019.37,343930.23
C2880,Africa,Tunisia,Alimento infantil,Offline,Media,44214,288069951,44230,5155,255.28,159.42,1315968.4,821810.1
C7017,Asia,India,Verduras,Online,Media,44726,701739966,44758,9305,154.06,90.93,1433528.3,846103.65
C9145,Asia,Taiwan,Cereales,Online,Alta,44539,914538705,44556,1181,205.7,117.11,242931.69999999998,138306.91
C9233,Africa,Morocco,Snacks,Offline,Alta,44523,923389995,44570,474,152.58,97.44,72322.92000000001,46186.56
C3455,Africa,Zimbabwe,Bebida,Online,Media,44652,345530164,44660,8909,47.45,31.79,422732.05000000005,283217.11
C6685,Africa,Lebanon,Ropa,Online,Baja,44525,668508040,44555,5240,109.28,35.84,572627.2,187801.6
C3001,Australia y Oceania,Federated States of Micronesia,Material de oficina,Offline,Alta,43888,300184953,43890,253,651.21,524.96,164756.13,132814.88
C4187,Europa,Macedonia,Frutas,Online,Baja,44199,418734729,44202,1766,9.33,6.92,16476.78,12220.72
C9226,Africa,Ghana,Cosmeticos,Online,Media,43932,922643697,43958,9628,437.2,263.33,4209361.6,2535341.2399999998
C8807,Norteamerica,Greenland,Material de oficina,Offline,Alta,44316,880710685,44366,718,651.21,524.96,467568.78,376921.28
C7820,Africa,Bahrain,Domestico,Online,Baja,44640,782047021,44657,3947,668.27,502.54,2637661.69,1983525.3800000001
C2860,Europa,Serbia,Alimento infantil,Offline,Critica,44863,286076533,44875,5258,255.28,159.42,1342262.24,838230.36
C4725,Africa,Lebanon,Alimento infantil,Offline,Alta,44044,472535550,44072,2625,255.28,159.42,670110,418477.49999999994
C6914,Europa,Monaco,Carnicos,Online,Alta,44001,691472899,44050,1052,421.89,364.69,443828.27999999997,383653.88
C8132,Africa,Iran,Alimento infantil,Online,Alta,44610,813249909,44630,7575,255.28,159.42,1933746,1207606.5
C7785,Africa,Mauritius,Frutas,Online,Media,44328,778540408,44356,6263,9.33,6.92,58433.79,43339.96
C1483,Centroamerica y Caribe,Saint Kitts and Nevis,Carnicos,Online,Critica,43847,148330724,43868,3212,421.89,364.69,1355110.68,1171384.28
C3539,Europa,Bulgaria,Frutas,Online,Baja,44527,353919684,44562,1554,9.33,6.92,14498.82,10753.68
C6469,Europa,Italy,Ropa,Offline,Media,44743,646918618,44761,6450,109.28,35.84,704856,231168.00000000003
C3492,Africa,Namibia,Verduras,Offline,Baja,44584,349251353,44595,91,154.06,90.93,14019.460000000001,8274.630000000001
C2031,Europa,San Marino,Bebida,Online,Media,44286,203154218,44299,6702,47.45,31.79,318009.9,213056.58
C1211,Centroamerica y Caribe,The Bahamas,Bebida,Offline,Baja,44750,121176040,44765,7538,47.45,31.79,357678.10000000003,239633.02
C5361,Africa,Lebanon,Alimento infantil,Online,Baja,43897,536178147,43917,5884,255.28,159.42,1502067.52,938027.2799999999
C1513,Australia y Oceania,Australia,Verduras,Online,Alta,44490,151334369,44507,2058,154.06,90.93,317055.48,187133.94
C8901,Asia,Tajikistan,Cuidado personal,Online,Baja,44219,890131032,44232,8408,81.73,56.67,687185.8400000001,476481.36
C2463,Centroamerica y Caribe,El Salvador,Domestico,Online,Alta,44575,246366965,44625,4315,668.27,502.54,2883585.05,2168460.1
C7341,Asia,Indonesia,Cereales,Online,Baja,44064,734153497,44096,1189,205.7,117.11,244577.3,139243.79
C4379,Europa,Sweden,Cuidado personal,Offline,Media,43948,437914454,43953,7473,81.73,56.67,610768.29,423494.91000000003
C6623,Australia y Oceania,Tonga,Domestico,Offline,Alta,44593,662386167,44621,3641,668.27,502.54,2433171.07,1829748.1400000001
C9826,Africa,Mozambique,Ropa,Online,Media,43902,982617461,43946,7198,109.28,35.84,786597.4400000001,257976.32000000004
C5939,Europa,Andorra,Cosmeticos,Online,Critica,44099,593969666,44112,7678,437.2,263.33,3356821.6,2021847.74
C5621,Australia y Oceania,Solomon Islands,Verduras,Online,Alta,43903,562116611,43937,1651,154.06,90.93,254353.06,150125.43000000002
C6730,Europa,Romania,Verduras,Offline,Media,44266,673044621,44281,7715,154.06,90.93,1188572.9,701524.9500000001
C7830,Centroamerica y Caribe,Saint Vincent and the Grenadines,Material de oficina,Offline,Alta,44722,783052527,44729,1499,651.21,524.96,976163.79,786915.04
C3687,Europa,France,Carnicos,Offline,Baja,43907,368751657,43928,664,421.89,364.69,280134.95999999996,242154.16
C7770,Africa,The Gambia,Domestico,Offline,Baja,44259,777065837,44267,9904,668.27,502.54,6618546.08,4977156.16
C2752,Australia y Oceania,Samoa,Snacks,Offline,Baja,44184,275231397,44217,5941,152.58,97.44,906477.78,578891.04
C8007,Europa,Serbia,Ropa,Offline,Media,44849,800797164,44896,2531,109.28,35.84,276587.68,90711.04000000001
C3116,Centroamerica y Caribe,Saint Vincent and the Grenadines,Cosmeticos,Online,Alta,44433,311624467,44447,5460,437.2,263.33,2387112,1437781.7999999998
C4358,Africa,Syria,Bebida,Offline,Baja,43872,435887134,43911,7544,47.45,31.79,357962.80000000005,239823.75999999998
C6220,Australia y Oceania,Australia,Verduras,Offline,Alta,44249,622071492,44289,3633,154.06,90.93,559699.98,330348.69
C3889,Africa,Cote d'Ivoire,Cosmeticos,Offline,Media,44185,388976371,44205,5607,437.2,263.33,2451380.4,1476491.3099999998
C6757,Centroamerica y Caribe,Dominican Republic,Cuidado personal,Online,Critica,44535,675713098,44584,7376,81.73,56.67,602840.48,417997.92
C6917,Africa,Rwanda,Frutas,Online,Media,44733,691705501,44766,9884,9.33,6.92,92217.72,68397.28
C1666,Africa,Chad,Cosmeticos,Online,Media,44364,166689908,44406,6103,437.2,263.33,2668231.6,1607102.99
C7007,Africa,Kenya,Domestico,Offline,Alta,44721,700715148,44756,6039,668.27,502.54,4035682.53,3034839.06
C8141,Centroamerica y Caribe,Belize,Bebida,Online,Media,44115,814142549,44149,1727,47.45,31.79,81946.15000000001,54901.33
C8976,Australia y Oceania,Palau,Snacks,Offline,Critica,44657,897645938,44704,2236,152.58,97.44,341168.88,217875.84
C9622,Africa,Equatorial Guinea,Material de oficina,Offline,Alta,44429,962211644,44478,8663,651.21,524.96,5641432.23,4547728.48
C1891,Asia,Kyrgyzstan,Domestico,Offline,Baja,44269,189138495,44269,9139,668.27,502.54,6107319.53,4592713.0600000005
C9800,Asia,Bangladesh,Frutas,Online,Baja,44119,980037820,44145,3824,9.33,6.92,35677.92,26462.079999999998
C4068,Asia,Bhutan,Alimento infantil,Online,Alta,44589,406833446,44629,9912,255.28,159.42,2530335.36,1580171.0399999998
C5617,Europa,Macedonia,Carnicos,Offline,Baja,44348,561761701,44365,6626,421.89,364.69,2795443.14,2416435.94
C9073,Australia y Oceania,Samoa,Verduras,Offline,Critica,44822,907371413,44845,220,154.06,90.93,33893.2,20004.600000000002
C5265,Europa,Austria,Bebida,Online,Media,44450,526523911,44485,8981,47.45,31.79,426148.45,285505.99
C3723,Europa,Italy,Bebida,Online,Alta,44432,372393023,44451,8226,47.45,31.79,390323.7,261504.53999999998
C1184,Africa,Bahrain,Material de oficina,Offline,Media,44023,118465077,44028,5304,651.21,524.96,3454017.8400000003,2784387.8400000003
C4085,Australia y Oceania,Australia,Snacks,Offline,Critica,44191,408538901,44201,4594,152.58,97.44,700952.52,447639.36
C6067,Africa,Nigeria,Cosmeticos,Online,Baja,43966,606725823,43982,2509,437.2,263.33,1096934.8,660694.97
C1474,Europa,Spain,Ropa,Offline,Critica,44087,147449672,44130,2489,109.28,35.84,271997.92,89205.76000000001
C7854,Europa,Hungary,Carnicos,Online,Media,44399,785446774,44419,10,421.89,364.69,4218.9,3646.9
C7457,Europa,Bosnia and Herzegovina,Verduras,Offline,Baja,44369,745765960,44391,7575,154.06,90.93,1167004.5,688794.75
C5737,Asia,South Korea,Cosmeticos,Online,Critica,44656,573768556,44686,9721,437.2,263.33,4250021.2,2559830.9299999997
C8851,Africa,The Gambia,Snacks,Offline,Baja,44502,885128390,44520,8015,152.58,97.44,1222928.7000000002,780981.6
C1158,Europa,Norway,Bebida,Online,Baja,44335,115831792,44356,6056,47.45,31.79,287357.2,192520.24
C3721,Norteamerica,Mexico,Frutas,Offline,Media,44212,372177588,44226,4474,9.33,6.92,41742.42,30960.079999999998
C6807,Europa,France,Cosmeticos,Offline,Baja,44336,680777108,44369,5930,437.2,263.33,2592596,1561546.9
C1385,Centroamerica y Caribe,Belize,Frutas,Offline,Alta,44533,138554179,44536,115,9.33,6.92,1072.95,795.8
C1627,Africa,Malawi,Bebida,Online,Alta,44777,162745130,44792,8755,47.45,31.79,415424.75,278321.45
C4408,Asia,India,Cuidado personal,Offline,Critica,44668,440898787,44713,604,81.73,56.67,49364.920000000006,34228.68
C2808,Asia,Tajikistan,Frutas,Online,Media,43950,280876481,43982,6447,9.33,6.92,60150.51,44613.24
C8608,Europa,Finland,Verduras,Online,Baja,44083,860852038,44089,4103,154.06,90.93,632108.18,373085.79000000004
C2793,Africa,Rwanda,Ropa,Offline,Critica,44583,279311788,44593,3420,109.28,35.84,373737.6,122572.80000000002
