id_cliente,zona,pais,tipo_de_producto,canal_de_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades,precio_unitario,coste_unitario,importe_venta_total,importe_coste_total
c5737,asia,south korea,cosmeticos,online,critica,44656,573768556,44686,9721,437.2,263.33,4250021.2,2559830.9299999997
c8851,africa,the gambia,snacks,offline,baja,44502,885128390,44520,8015,152.58,97.44,1222928.7000000002,780981.6
c1158,europa,norway,bebida,online,baja,44335,115831792,44356,6056,47.45,31.79,287357.2,192520.24
c3721,norteamerica,mexico,frutas,offline,media,44212,372177588,44226,4474,9.33,6.92,41742.42,30960.079999999998
c6807,europa,france,cosmeticos,offline,baja,44336,680777108,44369,5930,437.2,263.33,2592596,1561546.9
c1385,centroamerica y caribe,belize,frutas,offline,alta,44533,138554179,44536,115,9.33,6.92,1072.95,795.8
c1627,africa,malawi,bebida,online,alta,44777,162745130,44792,8755,47.45,31.79,415424.75,278321.45
c4408,asia,india,cuidado personal,offline,critica,44668,440898787,44713,604,81.73,56.67,49364.920000000006,34228.68
c2808,asia,tajikistan,frutas,online,media,43950,280876481,43982,6447,9.33,6.92,60150.51,44613.24
c8608,europa,finland,verduras,online,baja,44083,860852038,44089,4103,154.06,90.93,632108.18,373085.79000000004
c2793,africa,rwanda,ropa,offline,critica,44583,279311788,44593,3420,109.28,35.84,373737.6,122572.80000000002
